GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	logPadj
chrIV.364858	40.19953477	-0.087932358	0.304980572	-0.28832118	0.773100896	0.955576654	0.019734469
chrIV.36605	58.1977849	-0.205830051	0.278872836	-0.738078523	0.460466734	0.866002739	0.062480735
chrIV.366118	365.8401177	0.661540339	0.193363789	3.421221436	0.000623406	0.020340711	1.691633868
chrIV.366448	371.8422063	0.66379683	0.189731866	3.498604864	0.000467699	0.016047174	1.794601426
chrIV.370814	19.6740857	-0.240546182	0.347931305	-0.691361134	0.489338622	0.882539861	0.05426567
chrIV.372027	19.53284891	0.123665231	0.347707121	0.355659183	0.722095816	0.946970477	0.023663561
chrIV.373770	79.89892344	0.054520837	0.256817932	0.212293732	0.831877885	0.972496555	0.012111928
chrIV.375306	18.25609298	-0.033506839	0.350037073	-0.095723685	0.923740029	0.988645974	0.004959198
chrIV.376510	147.1713345	0.485610973	0.216782951	2.240079166	0.025085784	0.26107597	0.583233099
chrIV.378505	34.7909477	0.357095673	0.313200399	1.14015076	0.254223497	0.741975226	0.129610596
chrIV.381498	167.4204507	0.665424385	0.21275319	3.127682299	0.001761905	0.042120001	1.375511632
chrIV.38279	17.26439545	-0.019323048	0.352070776	-0.054883987	0.956230889	0.992219496	0.003392244
chrIV.385952	13.34502104	-0.04972247	0.360265376	-0.138016233	0.890227589	0.983282028	0.007321899
chrIV.386652	49.27922362	-0.08251668	0.292710424	-0.281905506	0.778015968	0.956963604	0.01910458
chrIV.388889	53.71320736	-0.46238183	0.301674413	-1.532718087	0.125345331	0.592607834	0.227232611
chrIV.392325	56.50184677	0.133103336	0.283135974	0.470103937	0.638280761	0.92296154	0.034816396
chrIV.392573	32.53095163	-0.243535416	0.319582053	-0.762043469	0.446034061	0.86052676	0.06523562
chrIV.393957	30.13578252	-0.038382463	0.324855693	-0.11815235	0.905946945	0.987097878	0.005639782
chrIV.397295	68.52990833	0.026762987	0.266790531	0.100314605	0.920094563	0.988645974	0.004959198
chrIV.399131	27.26732203	-0.285105121	0.332189006	-0.85826176	0.39074794	0.840011864	0.07571458
chrIV.400638	16.08045713	-0.073903204	0.355201913	-0.208059701	0.835182352	0.972496555	0.012111928
chrIV.403444	6.416683918	-0.426841578	0.343344352	-1.243187999	0.213798564	0.698943978	0.155557633
chrIV.405024	87.07205916	0.611961611	0.247390591	2.473665665	0.013373478	0.172408433	0.763441495
chrIV.408073	44.11627821	-0.190999241	0.301090104	-0.634359079	0.525846509	0.894563221	0.048388962
chrIV.410282	68.87995652	0.240581345	0.264410625	0.909877749	0.362886986	0.825706723	0.083174179
chrIV.410854	184.4972461	0.696806008	0.204355548	3.409772887	0.00065017	0.021059709	1.676547628
chrIV.411167	384.7815888	0.670948331	0.200303804	3.349653463	0.000809127	0.023824849	1.622969842
chrIV.413049	46.218984	0.019230853	0.295828529	0.065006756	0.948168621	0.990778594	0.004023385
chrIV.414823	19.00161106	-0.355724206	0.349457537	-1.017932561	0.308710006	0.788762233	0.103053892
chrIV.416960	22.67158099	-0.525263976	0.345811147	-1.518933037	0.128779352	0.595620715	0.225030207
chrIV.421756	12.18663675	0.04563339	0.359731249	0.126854118	0.899055862	0.986409213	0.00594288
chrIV.42356	16.35514028	0.089056459	0.35377401	0.251732621	0.801247741	0.962733351	0.016493983
chrIV.426975	13.90938914	0.157390807	0.357876919	0.439790326	0.660088975	0.931717494	0.03071575
chrIV.428734	26.53258373	-0.653386878	0.33665393	-1.940826526	0.052279322	0.386019645	0.413390593
chrIV.431533	128.0915372	0.565661579	0.226005468	2.502866787	0.01231919	0.161655896	0.791408451
chrIV.432086	41.90546509	0.107999069	0.302027466	0.357580291	0.72065743	0.946970477	0.023663561
chrIV.434064	36.99243804	0.050969953	0.309436222	0.164718768	0.869165344	0.979052822	0.009193876
chrIV.43736	26.37448519	-0.473692819	0.338204309	-1.400611428	0.161330302	0.630310702	0.200445319
chrIV.437574	49.20107455	-0.572189862	0.295925735	-1.933558976	0.053167375	0.389463441	0.409533304
chrIV.439386	50.84525998	0.396742559	0.286579797	1.384405194	0.16623442	0.641683463	0.192679153
chrIV.442366	19.24596702	-0.117446099	0.348439208	-0.337063385	0.736069119	0.946975213	0.023661389
chrIV.442779	62.13885214	-0.007270596	0.273700652	-0.026564044	0.978807452	0.995755513	0.00184728
chrIV.443847	21.62521669	-0.168268224	0.343783112	-0.489460413	0.624515774	0.918118336	0.037101339
chrIV.444266	47.74414662	0.331322682	0.293450903	1.12905661	0.258873953	0.747221949	0.126550379
chrIV.447658	23.9988825	-0.335144971	0.338715977	-0.989457227	0.322439487	0.799312261	0.097283525
chrIV.450072	21.05008783	-0.333331097	0.346548591	-0.961859622	0.336120124	0.805463538	0.093954115
chrIV.452771	82.05942665	-0.181658491	0.265951463	-0.683051295	0.49457443	0.883900786	0.05359648
chrIV.453853	96.0485138	-0.145360326	0.250612027	-0.580021348	0.561900221	0.902143258	0.044724492
chrIV.455031	10.48212619	-0.438463623	0.359836468	-1.218508025	0.223030977	0.71168587	0.147711657
chrIV.458230	41.47962832	0.448030809	0.301569644	1.485662825	0.137368328	0.610301265	0.21445573
chrIV.461375	39.63476538	0.406539801	0.30324524	1.340630445	0.180040467	0.661655568	0.179368028
chrIV.462438	70.19494345	-0.091292553	0.264668372	-0.344931858	0.7301456	0.946970477	0.023663561
chrIV.465031	84.99824335	0.16025479	0.254531691	0.629606432	0.528952114	0.894563221	0.048388962
chrIV.471583	53.89702154	0.082291688	0.283431002	0.290341167	0.771555248	0.955576654	0.019734469
chrIV.472983	37.52359975	-0.026359935	0.310181741	-0.084982227	0.93227552	0.988800601	0.004891278
chrIV.478	195.1212125	0.310808874	0.218415931	1.423013756	0.154732167	0.625314155	0.203901741
chrIV.47853	135.2983551	0.486210163	0.221244837	2.197611345	0.027976814	0.27964914	0.553386512
chrIV.478797	78.42188641	-0.424427057	0.260491623	-1.629330926	0.103242983	0.541913439	0.266070079
chrIV.482231	169.7795573	0.006858215	0.212411367	0.032287422	0.97424284	0.995686492	0.001877385
chrIV.483893	40.55422773	0.207820708	0.314574023	0.660641669	0.50884214	0.889001474	0.051097519
chrIV.485419	20.06951835	-0.443274984	0.34872727	-1.271122227	0.203685169	0.68361843	0.165186237
chrIV.486554	129.4570887	0.209994294	0.225936825	0.929438104	0.352662088	0.820725409	0.085802121
chrIV.488682	21.74928236	-0.07252182	0.344608346	-0.210447079	0.833318751	0.972496555	0.012111928
chrIV.489199	16.66308528	-0.057603192	0.354613791	-0.162439232	0.870959979	0.980159808	0.00870311
chrIV.491019	65.87154494	-0.157972874	0.274322458	-0.575865626	0.564706011	0.902143258	0.044724492
chrIV.492332	8.618635912	-0.208144704	0.357962083	-0.581471371	0.560922808	0.902143258	0.044724492
chrIV.49294	67.11738286	0.114267023	0.268209399	0.426036609	0.67008117	0.932782349	0.03021968
chrIV.494457	36.70509449	-0.464560128	0.315647839	-1.471767175	0.141083761	0.615441265	0.210813388
chrIV.49725	44.74473023	0.016219986	0.298001322	0.054429241	0.956593182	0.992321823	0.003347457
chrIV.497445	85.73982976	-0.09058552	0.253268755	-0.357665593	0.720593585	0.946970477	0.023663561
chrIV.501610	22.44057386	0.253654359	0.342194122	0.741258667	0.458536618	0.865742104	0.062611461
chrIV.503322	18.20127313	0.037661528	0.354354398	0.106282096	0.915358537	0.988645974	0.004959198
chrIV.503886	2.571200109	-0.333465008	0.282631394	-1.17985834	0.238056562	0.727387054	0.138234433
chrIV.504863	130.5617263	0.483949193	0.222656811	2.173520725	0.029741148	0.284400928	0.546068991
chrIV.506117	214.2338174	0.599464318	0.197538882	3.034664936	0.00240803	0.051681685	1.286663335
chrIV.509465	37.17591285	0.405283582	0.30860961	1.313256515	0.189096526	0.672541099	0.172281171
chrIV.512255	179.7681372	0.037395027	0.208411957	0.179428414	0.857601322	0.976082308	0.010513559
chrIV.519321	119.331988	-0.097444737	0.233722159	-0.416925536	0.676732874	0.935569153	0.028924106
chrIV.521467	71.87202346	0.568314417	0.262837198	2.162229782	0.030600469	0.288510293	0.539838688
chrIV.52204	67.17613438	0.276431352	0.271521883	1.0180813	0.308639321	0.788762233	0.103053892
chrIV.522977	58.48163374	0.61310677	0.283427283	2.163188961	0.030526649	0.288510293	0.539838688
chrIV.525110	497.7214753	0.154153873	0.172686075	0.892682709	0.372027113	0.829417787	0.081226655
chrIV.538565	12.56806538	-0.320054528	0.35967232	-0.889850318	0.373546264	0.830649205	0.080582346
chrIV.538935	74.40225223	0.046548809	0.262004482	0.177664171	0.858986725	0.976240738	0.010443073
chrIV.539590	29.69310301	-0.289819453	0.330378321	-0.877235082	0.380358965	0.833425445	0.079133245
chrIV.541801	107.6165401	0.243592831	0.244455525	0.996470957	0.319021372	0.798764171	0.097581424
chrIV.542127	41.16040622	0.010627071	0.302222956	0.035163019	0.971949751	0.994777108	0.002274217
chrIV.542422	100.1764267	0.340019452	0.23941887	1.42018652	0.155553387	0.625314155	0.203901741
chrIV.543608	393.5888633	0.591280138	0.182885577	3.233060513	0.001224716	0.031906755	1.496117359
chrIV.544662	25.07016709	0.571404098	0.335833384	1.701451154	0.088858303	0.501281242	0.299918546
chrIV.545997	105.3238937	0.278986214	0.236192844	1.18117979	0.237531308	0.727387054	0.138234433
chrIV.548460	78.03380321	-0.450516185	0.26107702	-1.725606431	0.084418242	0.48938258	0.310351494
chrIV.551145	366.8373801	0.733122142	0.194111943	3.776800792	0.000158856	0.007036171	2.152663593
chrIV.553016	32.97696631	-0.215369274	0.319101151	-0.674924781	0.499723555	0.888250117	0.051464727
chrIV.555122	26.58364564	0.095191976	0.330833359	0.28773391	0.773550431	0.955576654	0.019734469
chrIV.555541	25.88074866	0.225860895	0.331624814	0.681073569	0.49582494	0.885807857	0.052660472
chrIV.556480	111.7613163	-0.07117774	0.239709002	-0.296933949	0.766516937	0.954319715	0.020306104
chrIV.558100	54.66268108	0.123679504	0.283002982	0.437025444	0.662092895	0.931717494	0.03071575
chrIV.560769	66.8431407	-0.169089563	0.268604233	-0.629511908	0.529013975	0.894563221	0.048388962
chrIV.562498	31.99428219	0.162439051	0.322531577	0.503637668	0.614516017	0.915313753	0.038430012
chrIV.562814	97.41523126	0.444841897	0.24091955	1.846433375	0.064829305	0.431213104	0.36530805
chrIV.565712	81.28948561	0.458376948	0.253684402	1.806878723	0.070781191	0.448205068	0.348523237
chrIV.5660	119.9333038	0.197555072	0.230812708	0.855910725	0.392047162	0.840011864	0.07571458
chrIV.56709	45.23163767	-0.18097715	0.302258861	-0.598748863	0.549340368	0.899313928	0.046088681
chrIV.568736	100.0394143	-0.487937963	0.247221967	-1.973683683	0.048417722	0.36936679	0.432542155
chrIV.570368	54.61530505	0.343189501	0.285140448	1.203580566	0.228751735	0.718819211	0.143380325
chrIV.573807	146.9672202	0.151418529	0.217223504	0.697063283	0.485763191	0.880867611	0.055089358
chrIV.575878	41.35556022	-0.232406011	0.304207805	-0.763971229	0.444884388	0.859985513	0.065508865
chrIV.578370	28.33493897	-0.4769215	0.331338206	-1.439379737	0.150042962	0.625314155	0.203901741
chrIV.579114	49.57866911	-0.508686535	0.29297253	-1.736294306	0.08251181	0.482969125	0.316080632
chrIV.580459	20.41448156	-0.119180923	0.348742037	-0.341745216	0.732542641	0.946975213	0.023661389
chrIV.587452	8.329835366	-0.42310838	0.355844633	-1.189025606	0.234429591	0.726858898	0.138549889
chrIV.587787	109.5348247	-0.644391736	0.24181975	-2.664760579	0.007704315	0.117363212	0.930468015
chrIV.589512	25.34020625	-0.012198151	0.333640503	-0.036560762	0.97083523	0.994777108	0.002274217
chrIV.592109	122.9414489	0.368225321	0.235399422	1.564257539	0.117757099	0.576723157	0.23903261
chrIV.593455	35.25336248	0.093658197	0.313908803	0.298361167	0.765427524	0.954319715	0.020306104
chrIV.596633	18.09379387	-0.16781868	0.352549475	-0.476014552	0.63406401	0.920293284	0.036073747
chrIV.598216	15.98297651	-0.251733499	0.356365475	-0.70639138	0.47994478	0.877819834	0.056594611
chrIV.602902	22.40163699	-0.077693446	0.341625619	-0.227422775	0.820095012	0.970695901	0.012916804
chrIV.603834	7.46644454	-0.458216263	0.352913992	-1.298379416	0.194156989	0.676467604	0.169752997
chrIV.60450	19.35731681	-0.116223144	0.348430715	-0.333561706	0.738710319	0.947819117	0.023274536
chrIV.606971	23.05675177	-0.810658955	0.344931324	-2.350203938	0.018763128	0.210714287	0.676306017
chrIV.610169	54.55875443	-0.221395316	0.288721959	-0.766811492	0.443193603	0.859329161	0.06584045
chrIV.611869	146.8229179	0.086323668	0.21983436	0.392675959	0.694558829	0.937979678	0.027806571
chrIV.614055	9.232625494	-0.294502958	0.35888516	-0.820605004	0.411871297	0.847072611	0.07207936
chrIV.616387	53.82344275	0.230169528	0.284571494	0.808828478	0.418613813	0.850078261	0.07054109
chrIV.617236	34.1947962	0.176369432	0.315327625	0.55932122	0.575942516	0.90564083	0.043044006
chrIV.618349	53.69808572	0.108304558	0.290045992	0.373404775	0.708847206	0.942318781	0.025802153
chrIV.619838	22.47276178	-0.373500412	0.342242038	-1.091334116	0.275125891	0.763235011	0.117341716
chrIV.62113	219.8658941	0.383462418	0.198371359	1.933053338	0.053229627	0.389463441	0.409533304
chrIV.621611	76.43381256	-0.10976284	0.259205871	-0.423458156	0.671961022	0.933724327	0.029781326
chrIV.626099	50.18991678	-0.083463473	0.291477685	-0.286346015	0.774613118	0.955943457	0.019567795
chrIV.628595	35.75786222	0.228002057	0.311568657	0.731787528	0.464298263	0.867300797	0.061830255
chrIV.628899	23.11209118	0.088087886	0.340220365	0.258914208	0.795701436	0.959411294	0.017995173
chrIV.629647	11.7472005	-0.328762828	0.360262367	-0.912565004	0.361471367	0.825706723	0.083174179
chrIV.630739	135.6093307	-0.097426	0.222529225	-0.437812159	0.661522456	0.931717494	0.03071575
chrIV.636128	90.35912601	0.508180619	0.248413348	2.045705769	0.040785328	0.338207307	0.470817013
chrIV.639786	26.26630172	-0.208814075	0.334788158	-0.623720015	0.532811476	0.895582263	0.047894516
chrIV.643937	87.23163292	0.355461873	0.251001007	1.416177076	0.156723666	0.625314155	0.203901741
chrIV.645005	16.96391328	-0.265605732	0.353477073	-0.751408657	0.452406755	0.862337417	0.064322769
chrIV.65040	46.73100126	0.096880352	0.293009218	0.330639262	0.740916986	0.947941313	0.023218549
chrIV.652397	60.29161133	0.200640017	0.27729558	0.723560101	0.469335844	0.871985512	0.059490731
chrIV.654787	19.82351019	-0.326850298	0.349866012	-0.934215634	0.350192673	0.820616661	0.08585967
chrIV.657489	32.7588678	-0.057280941	0.327503238	-0.174901907	0.861156712	0.976985494	0.010111885
chrIV.658129	50.29944308	-0.117720036	0.288513603	-0.40802248	0.683257171	0.935914315	0.02876391
chrIV.65957	15.3535267	-0.485669494	0.357138563	-1.359890932	0.173864441	0.654907477	0.183820051
chrIV.664962	8.68838063	-0.081695694	0.358201827	-0.228071685	0.819590512	0.970695901	0.012916804
chrIV.666821	17.15912519	-0.184559124	0.352435016	-0.523668521	0.600509114	0.912766293	0.039640406
chrIV.667905	40.68774779	0.242731906	0.302318229	0.802901984	0.422031389	0.853145343	0.068976976
chrIV.671642	7.727105444	-0.488684181	0.354191663	-1.379716782	0.167673864	0.643583898	0.19139483
chrIV.675895	11.56601083	-0.205939619	0.360273195	-0.571620708	0.567578963	0.902143258	0.044724492
chrIV.677966	21.09303652	-1.006538638	0.350194135	-2.874230427	0.004050134	0.075513879	1.121973218
chrIV.680309	32.46354753	-0.24494646	0.320625499	-0.76396438	0.44488847	0.859985513	0.065508865
chrIV.681707	179.5969365	0.196203111	0.209302309	0.937414938	0.34854516	0.81955532	0.086421726
chrIV.683596	22.79012394	0.05953089	0.339815724	0.175185803	0.86093364	0.976985494	0.010111885
chrIV.685687	87.92361607	0.206352538	0.249251148	0.827890022	0.407732786	0.847072611	0.07207936
chrIV.68783	19.12512314	-0.453716501	0.350789687	-1.293414596	0.195867705	0.679486455	0.167819196
chrIV.687900	189.6039908	0.126565752	0.20573544	0.615186923	0.538431283	0.89843976	0.046511037
chrIV.690515	37.30638643	-0.50138377	0.313089066	-1.601409391	0.109286274	0.55717125	0.254011302
chrIV.693255	45.77996971	-0.034419228	0.295516751	-0.116471328	0.907279008	0.987880571	0.005295556
chrIV.694215	57.475707	-0.109860805	0.279483503	-0.393085116	0.694256616	0.937979678	0.027806571
chrIV.699542	432.7793343	0.442210775	0.172945511	2.556936996	0.010559834	0.146955156	0.832815172
chrIV.702892	17.45674962	-0.028566673	0.352318395	-0.08108198	0.935376756	0.989182429	0.004723607
chrIV.704202	24.39953173	-0.291543739	0.33751359	-0.863798519	0.387698582	0.837297161	0.077120381
chrIV.715430	24.24699883	-0.071226748	0.337801645	-0.210853762	0.833001385	0.972496555	0.012111928
chrIV.716662	10.03570777	-0.623663396	0.359312054	-1.735715207	0.082614203	0.482983035	0.316068123
chrIV.721619	730.6314412	0.009427094	0.168004941	0.056112003	0.955252582	0.991811378	0.003570914
chrIV.722522	41.94601525	-0.611672916	0.306579592	-1.995152097	0.046026294	0.357908169	0.446228389
chrIV.730348	11.98868049	-0.262483188	0.35998631	-0.729147694	0.465911323	0.869017296	0.06097158
chrIV.73352	22.09829708	-0.359967882	0.344172025	-1.045895239	0.295609403	0.780479938	0.107638256
chrIV.733956	24.63259158	-0.180416608	0.339367783	-0.531625619	0.594985317	0.911350515	0.040314557
chrIV.740046	104.0031341	0.11102776	0.239565233	0.46345523	0.643038098	0.925478325	0.033633748
chrIV.74140	55.88323387	0.317207699	0.285513551	1.11100751	0.266565117	0.756756584	0.121043792
chrIV.741807	43.78309099	0.055967919	0.299236845	0.18703552	0.851632783	0.976047805	0.010528911
chrIV.744012	16.99109237	-0.617376526	0.355260512	-1.737813536	0.082243675	0.481983866	0.316967499
chrIV.746250	53.64094427	-0.252045648	0.285697384	-0.882211956	0.377662198	0.83124629	0.08027028
chrIV.746533	41.1261846	-0.615905334	0.308075723	-1.99920113	0.045586596	0.357366354	0.446886339
chrIV.748414	15.65550477	0.473063248	0.354673771	1.333798231	0.182269991	0.665212342	0.177039702
chrIV.750973	34.98146015	0.235531614	0.312548097	0.75358518	0.451098346	0.862337417	0.064322769
chrIV.753211	56.89601029	-0.281620841	0.291150868	-0.967267736	0.333410208	0.802392507	0.095613135
chrIV.755365	130.0933818	0.634288969	0.224751687	2.822176671	0.004769889	0.084995554	1.07060379
chrIV.765317	51.86718789	-0.511578962	0.289890749	-1.764730208	0.077609119	0.469054363	0.32877682
chrIV.767962	85.85492091	0.167121793	0.257963609	0.647850268	0.517081799	0.890826974	0.050206641
chrIV.769087	101.122551	0.165879977	0.240284382	0.690348557	0.489975019	0.882539861	0.05426567
chrIV.76946	99.54711094	0.59434733	0.240308891	2.473264001	0.01338852	0.172408433	0.763441495
chrIV.770031	80.07357114	0.172101858	0.255001386	0.67490558	0.499735755	0.888250117	0.051464727
chrIV.771450	52.56133713	-0.294054053	0.289428007	-1.015983409	0.309637287	0.790295169	0.102210673
