GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	logPadj
chrVI.226007	150.7196157	0.489102942	0.249767214	1.958235163	0.050202425	0.338220783	0.47079971
chrVI.226518	52.58006217	-0.083494222	0.292509126	-0.285441425	0.775305974	0.923239635	0.03468556
chrVI.22888	11.90820242	-0.637860735	0.356272547	-1.790372964	0.073393974	0.393362374	0.405207184
chrVI.229206	19.36511813	-0.099268085	0.34328521	-0.289170875	0.772450618	0.923119362	0.03474214
chrVI.233664	82.84431272	-0.298002072	0.271532502	-1.097482144	0.272430682	0.647425081	0.18881048
chrVI.237234	6.676128964	-0.553484657	0.349211658	-1.584954695	0.112976628	0.476661785	0.321789665
chrVI.238278	14.62277042	-0.220339205	0.352573994	-0.624944577	0.532007434	0.813880517	0.089439348
chrVI.239011	7.375209507	-0.057234156	0.353779414	-0.161779216	0.87147972	0.960115287	0.017676616
chrVI.241468	24.71837749	-0.280582909	0.335203194	-0.83705321	0.402562659	0.743404993	0.128774526
chrVI.245913	23.88469639	-0.285221898	0.333892288	-0.854233259	0.392975758	0.736391128	0.132891452
chrVI.248159	11.16264226	-0.368905954	0.356473329	-1.034876734	0.300726481	0.670380498	0.173678628
chrVI.249915	15.68295467	-0.484789971	0.351021	-1.381085379	0.167252711	0.552437304	0.257717002
chrVI.251836	156.551518	-0.31888012	0.249080952	-1.280226842	0.200465368	0.579021934	0.237304984
chrVI.252289	112.8967466	0.190423608	0.262609304	0.72512133	0.4683776	0.784255414	0.105542475
chrVI.253324	39.37212258	-0.191087965	0.30861633	-0.619176454	0.535800122	0.815693186	0.088473165
chrVI.255700	44.0443451	-0.881222308	0.312173408	-2.822861537	0.004759712	0.135692843	0.867443059
chrVI.256293	158.4823477	-0.211604384	0.247286736	-0.855704543	0.392161227	0.736025404	0.133107195
chrVI.261552	12.61347623	0.189917324	0.355242055	0.534613854	0.592916902	0.843605102	0.073860802
chrVI.263799	181.5597649	0.537019144	0.248595826	2.160209816	0.030756431	0.282003475	0.549745539
chrVI.28000	93.81909636	-0.275762187	0.271916258	-1.014143796	0.310514143	0.676979908	0.16942422
chrVI.30995	103.0537501	-0.123808179	0.261401972	-0.473631388	0.635762789	0.864276182	0.063347455
chrVI.36612	31.04671082	-0.287687799	0.324582494	-0.886331837	0.375438738	0.723749966	0.140411443
chrVI.40205	11.81716669	-0.632238296	0.356283284	-1.774538194	0.07597417	0.398108105	0.39999898
chrVI.4210	3481.946679	-0.551982663	0.25779758	-2.141147577	0.032262139	0.289579683	0.538231912
chrVI.42627	35.94887509	-0.206358155	0.316597951	-0.651798769	0.514530996	0.808404978	0.092371021
chrVI.44492	62.4658854	-0.247226812	0.301529208	-0.819909998	0.412267417	0.752676955	0.123391381
chrVI.48990	16.48065046	-0.623265509	0.351198895	-1.774679583	0.075950808	0.398108105	0.39999898
chrVI.50975	134.25874	0.61835115	0.257938583	2.397280557	0.016517271	0.22033675	0.656913061
chrVI.5204	215.1739363	-0.813362364	0.266800995	-3.048573206	0.002299309	0.100939658	0.995938171
chrVI.54846	65.54995951	-0.350441627	0.287200093	-1.220200254	0.222388971	0.605115751	0.218161542
chrVI.56039	101.4807842	0.233675132	0.263008272	0.888470656	0.374287634	0.723404679	0.140618686
chrVI.57759	31.6256498	-0.178884364	0.321395002	-0.55658726	0.57780946	0.83715628	0.07719346
chrVI.58296	65.37850007	0.204603067	0.285600958	0.716394889	0.47374755	0.787527924	0.103734038
chrVI.6273	438.1164371	0.194231277	0.252359476	0.76966112	0.441500939	0.769358735	0.113871111
chrVI.62821	22.99202869	-0.457407366	0.336493905	-1.359333286	0.174041001	0.558434547	0.253027722
chrVI.64041	20.59831373	-0.082216265	0.342472046	-0.240067082	0.810278253	0.936084613	0.028684894
chrVI.64980	24.63433611	-0.806443417	0.335654797	-2.402597623	0.016279089	0.219943713	0.657688447
chrVI.68751	13.77429512	-0.822633384	0.354735303	-2.319006251	0.020394697	0.239625289	0.62046735
chrVI.74668	92.69131118	0.243459139	0.268634329	0.90628454	0.364785266	0.716628117	0.144706156
chrVI.79207	14.43734798	-0.349504249	0.354924556	-0.984728285	0.324757555	0.685870546	0.163757847
chrVI.80238	20.71463796	-0.220060484	0.339714016	-0.647781587	0.517126226	0.809465979	0.0918014
chrVI.8327	35.13254482	-0.124715981	0.313816952	-0.39741633	0.691060476	0.884945913	0.053083272
chrVI.8591	12.42494209	-0.053391064	0.355403486	-0.150226619	0.880585825	0.962941339	0.016400169
chrVI.87333	19.65168234	-0.52059759	0.344729332	-1.510163312	0.131001758	0.500084971	0.300956197
chrVI.89390	14.09358954	-0.329415454	0.354102429	-0.930282954	0.352224601	0.709000667	0.149353356
chrVI.90341	53.87938768	-0.315664659	0.293312018	-1.076207722	0.281834367	0.654111554	0.18434818
chrVI.90644	48.19760541	-0.475458474	0.300018316	-1.584764827	0.113019777	0.476661785	0.321789665
chrVI.95037	179.3765329	-0.685088007	0.250031441	-2.740007436	0.006143779	0.15443199	0.811262731
chrVI.95545	464.7547672	0.316782921	0.24983036	1.267992093	0.204800774	0.585579204	0.232414355
chrVI.97515	22.2431655	-0.038636461	0.338742379	-0.114058541	0.909191388	0.972421974	0.012145236
chrVI.98821	79.28477937	0.475332347	0.275477579	1.725484698	0.084440159	0.416016562	0.380889379
chrVI.99090	28.66910383	0.110631515	0.325428043	0.339956919	0.733888971	0.906863653	0.042458004
chrVII.1004071	49.059203	0.072676779	0.298179166	0.243735268	0.807435857	0.935262114	0.029066658
chrVII.1010819	32.89443687	-0.439577938	0.3190954	-1.377575291	0.168334454	0.55401302	0.256480029
chrVII.1011271	44.64019916	0.125003796	0.300701198	0.415707676	0.677623924	0.881769315	0.054645018
chrVII.1012290	46.73916737	-0.080829335	0.298378171	-0.270895606	0.786471325	0.927758528	0.032565045
chrVII.1016776	15.08911886	-0.499907787	0.353143712	-1.415593058	0.156894685	0.536761976	0.270218257
chrVII.1017794	87.97449685	0.386581125	0.267915435	1.442922187	0.149042392	0.523497763	0.28108517
chrVII.1021897	34.38132864	-0.341058488	0.316651176	-1.077079494	0.281444753	0.654111554	0.18434818
chrVII.1022381	15.34269619	-0.455576805	0.351747302	-1.295182088	0.195257422	0.575288647	0.240114196
chrVII.10230	17.60648091	-0.147156919	0.347168194	-0.423877882	0.671654875	0.877853787	0.056577813
chrVII.1025914	94.45942178	0.4657371	0.267019171	1.744208474	0.081122744	0.412369706	0.384713247
chrVII.1026693	107.1890922	0.104646495	0.262640031	0.398440764	0.690305314	0.884685437	0.053211122
chrVII.1027019	223.7824495	0.376300318	0.234792582	1.602692537	0.109002552	0.467471868	0.330244519
chrVII.1031577	7.248725712	-0.638207078	0.351892707	-1.813641105	0.069732998	0.386452706	0.412903648
chrVII.1038534	55.78642166	0.081108599	0.292179364	0.277598658	0.781320462	0.92520758	0.033760818
chrVII.1039308	10.60693001	-0.29933351	0.356603819	-0.839400741	0.401244468	0.742663679	0.129207815
chrVII.1043107	40.11981425	0.462558955	0.311185552	1.486440975	0.137162518	0.5067772	0.295182932
chrVII.1043698	8.141005145	-0.174019612	0.355198293	-0.489922434	0.624188788	0.859672714	0.065666857
chrVII.1045500	29.33958725	0.159277184	0.324065829	0.491496386	0.623075408	0.859086719	0.065962995
chrVII.1046576	13.66669067	-0.374663426	0.353617594	-1.059515794	0.28936494	0.659821341	0.180573642
chrVII.1048474	54.72822784	-0.677440255	0.29511899	-2.295481748	0.021705531	0.246046972	0.608981974
chrVII.1050089	242.0812967	0.422577368	0.235096949	1.797460024	0.072262619	0.392510047	0.406149222
chrVII.1051737	52.44234992	0.011180668	0.301241565	0.03711529	0.970393081	0.990494606	0.004147885
chrVII.1052257	788.41702	0.701837887	0.247857638	2.831616945	0.004631329	0.134727047	0.870545209
chrVII.1058775	74.37427083	0.008436824	0.27657274	0.030504902	0.975664384	0.991682448	0.003627373
chrVII.1060078	59.60711629	-0.016820768	0.287688064	-0.058468772	0.953375237	0.985623853	0.006288795
chrVII.1061639	14.81304896	-0.73226626	0.353407129	-2.072018924	0.038263676	0.30615616	0.514056998
chrVII.1063164	30.7888927	0.057143887	0.323292327	0.176756087	0.859699984	0.953708068	0.020584543
chrVII.1070033	34.5002329	0.127333834	0.315462922	0.403641204	0.686476581	0.883292143	0.053895633
chrVII.1072722	129.4370279	0.462596705	0.251483344	1.83947254	0.065845713	0.380549453	0.419588898
chrVII.107595	27.46567014	0.104265272	0.326192175	0.319643695	0.749238447	0.915349626	0.038412991
chrVII.1076163	177.9775689	0.251029086	0.25808504	0.972660354	0.330722136	0.690768682	0.16066736
chrVII.1078404	56.41901415	0.362527359	0.298096428	1.216141239	0.223931124	0.606825699	0.216936035
chrVII.108043	12.14887219	-0.296447373	0.355356769	-0.83422464	0.404154409	0.744340823	0.128228161
chrVII.1080972	220.4828046	-0.211855904	0.240748084	-0.87998999	0.378864732	0.726139555	0.138979905
chrVII.1082563	884.3596035	-0.029725308	0.276427004	-0.107534022	0.914365336	0.973857567	0.011504557
chrVII.1083602	237.0818255	-0.725292891	0.268057128	-2.705739996	0.006815238	0.157232472	0.803457757
chrVII.10877	4.555951823	-0.361715513	0.335101287	-1.079421437	0.280399899	0.654111554	0.18434818
chrVII.110524	20.8650731	-0.878967276	0.345676694	-2.542743816	0.010998584	0.187675479	0.726592468
chrVII.110891	30.8175088	-0.811791571	0.326674127	-2.485019484	0.012954434	0.198283491	0.702713443
chrVII.112079	22.34547763	-0.165358195	0.336552699	-0.49132928	0.623193574	0.859086719	0.065962995
chrVII.114756	70.07342484	0.271929104	0.277818198	0.978802348	0.327677649	0.687681603	0.162612594
chrVII.115041	37.24018485	-0.475219867	0.317818587	-1.495255111	0.134847876	0.503619792	0.297897211
chrVII.115385	48.78714018	-0.008415611	0.2992908	-0.02811851	0.977567631	0.992155126	0.00342042
chrVII.115711	67.49217375	0.123096647	0.283348826	0.434435001	0.663972586	0.875621318	0.057683674
chrVII.120469	9.080003486	-0.421597907	0.356308824	-1.183237343	0.236715097	0.615510999	0.210764182
chrVII.120966	65.57262606	0.068286517	0.283149494	0.241167715	0.809425132	0.935967655	0.028739159
chrVII.122154	72.43123929	-0.341219619	0.280708254	-1.215566745	0.224150009	0.607078179	0.216755377
chrVII.123342	78.34642757	0.077206406	0.272731219	0.283086061	0.777110867	0.923893427	0.034378123
chrVII.124270	154.4074653	0.59344473	0.248051958	2.39242107	0.016737628	0.221924371	0.653795002
chrVII.129576	67.28880972	-0.259665329	0.281333646	-0.922980003	0.356017627	0.711172111	0.148025283
chrVII.131297	36.58981807	-0.496659775	0.314198275	-1.580720884	0.113941871	0.478456779	0.320157288
chrVII.140217	127.8214087	-0.193849778	0.265829291	-0.729226554	0.465863091	0.783578148	0.105917684
chrVII.141787	10.10377178	-0.512111074	0.356036292	-1.438367619	0.150329775	0.525978316	0.27903216
chrVII.144133	26.27261192	-0.449439519	0.330468864	-1.36000564	0.173828139	0.558434547	0.253027722
chrVII.144525	13.67995636	-0.458173589	0.354554568	-1.292251264	0.196270144	0.5765137	0.239190368
chrVII.147951	40.6242165	-0.60102262	0.310974094	-1.932709613	0.05327198	0.34781578	0.458650718
chrVII.148977	57.22097529	-0.261601007	0.289251911	-0.904405458	0.365780445	0.716864355	0.144563014
chrVII.150653	60.53585962	0.18622401	0.286349338	0.650338539	0.515473568	0.808404978	0.092371021
chrVII.152849	102.7575803	0.467765176	0.264684016	1.767258874	0.077184884	0.401180841	0.396659816
chrVII.156076	95.36044993	1.356105127	0.283749536	4.779232934	1.76E-06	0.000843542	3.073893231
chrVII.156271	425.4106781	1.555741553	0.234571345	6.632274509	3.31E-11	2.66E-08	7.575052825
chrVII.157623	90.2875504	0.642900273	0.267586034	2.402592776	0.016279305	0.219943713	0.657688447
chrVII.159261	293.1283925	0.530803332	0.228593774	2.322037574	0.020230912	0.239475803	0.620738361
chrVII.159720	136.6301314	-0.027779612	0.254147495	-0.109305079	0.912960518	0.973368434	0.011722742
chrVII.162994	30.93828189	-0.234151143	0.320746087	-0.730020264	0.465377798	0.783578148	0.105917684
chrVII.165193	143.4156538	0.795614378	0.247871556	3.209784899	0.001328343	0.076363929	1.117111733
chrVII.166083	912.3883326	0.471058677	0.237809302	1.980825275	0.047610871	0.33063484	0.480651385
chrVII.167500	198.18587	0.305591451	0.24429847	1.250893839	0.210973212	0.59266413	0.227191357
chrVII.170569	35.70128347	-0.240775453	0.31546507	-0.763239659	0.445320481	0.769668075	0.113696527
chrVII.173124	88.36494965	0.493535577	0.267974081	1.841728782	0.065514832	0.380549453	0.419588898
chrVII.17630	20.27163113	-0.379387781	0.341766535	-1.110078789	0.266965076	0.642979728	0.19180272
chrVII.180471	39.14741179	-0.18085094	0.308086711	-0.587013116	0.557194898	0.823093962	0.084550584
chrVII.182168	12.89992158	-0.471421942	0.354827773	-1.328593694	0.183982054	0.564285816	0.248500866
chrVII.185639	50.26780298	-0.29808325	0.295856921	-1.007525019	0.313682541	0.679580558	0.167759054
chrVII.190900	128.9031098	0.573072681	0.252993593	2.265166776	0.023502447	0.255615579	0.59241268
chrVII.191793	30.88463556	-0.231863858	0.323921278	-0.715803109	0.474112932	0.787527924	0.103734038
chrVII.193351	198.6812261	0.624936042	0.238809577	2.616880149	0.008873749	0.174220372	0.758901063
chrVII.196550	115.2441626	0.104593551	0.263722617	0.396604404	0.691659205	0.885243122	0.052937439
chrVII.197918	66.51623449	0.306586265	0.283704631	1.080653018	0.279851489	0.654111554	0.18434818
chrVII.200236	38.73628057	0.157136528	0.308730192	0.508976872	0.610768436	0.853908736	0.068588543
chrVII.20478	138.1556108	0.815517496	0.250894304	3.250442453	0.001152256	0.075084776	1.124448108
chrVII.205423	102.3169153	0.126985133	0.260535047	0.487401348	0.625973938	0.860714165	0.06514105
chrVII.206319	50.38994336	0.392637269	0.300979679	1.304530824	0.192052657	0.571828287	0.242734365
chrVII.208675	122.0698096	0.659089498	0.255182344	2.58281779	0.009799706	0.180621305	0.743231023
chrVII.213794	32.78688594	0.476526146	0.317419901	1.501248485	0.133291304	0.500710614	0.300413202
chrVII.216101	86.71408368	0.528352538	0.268900221	1.964864649	0.049429905	0.33572013	0.474022618
chrVII.217303	49.91323843	0.1629989	0.302037508	0.539664432	0.589428473	0.842669086	0.074342938
chrVII.22128	71.258392	-0.262624529	0.27853311	-0.942884417	0.345740026	0.701818125	0.15377542
chrVII.226146	96.05660016	0.166445801	0.265620656	0.626629736	0.530901972	0.813371525	0.089711036
chrVII.227554	27.84164611	0.21894082	0.329974018	0.66350927	0.507004445	0.8045759	0.09443298
chrVII.228367	54.60993102	0.520730394	0.291347386	1.787317886	0.073886125	0.395123031	0.403267656
chrVII.229859	119.1202999	0.155623566	0.258328072	0.602426075	0.546890557	0.819884819	0.086247155
chrVII.23268	276.1799393	0.041780127	0.233270632	0.179105818	0.857854614	0.952788294	0.021003587
chrVII.245208	217.5863414	-0.03396633	0.236978994	-0.143330552	0.886029128	0.964320849	0.015778443
chrVII.249602	41.83948165	-0.424363056	0.308642858	-1.37493237	0.169152413	0.55426152	0.256285272
chrVII.254275	36.95136356	-0.223979444	0.314353169	-0.712508943	0.476149676	0.788391379	0.103258133
chrVII.25477	46.64461385	-0.371353891	0.308437674	-1.203983565	0.228595931	0.610896375	0.214032452
chrVII.255329	63.89224815	-0.145848555	0.28543564	-0.510968268	0.609373276	0.852783551	0.069161185
chrVII.257271	14.51613385	-0.372263908	0.352640095	-1.055648278	0.291128936	0.661270757	0.179620682
chrVII.265936	42.71025261	-0.237429409	0.30955917	-0.766992008	0.443086267	0.769668075	0.113696527
chrVII.269125	37.85496178	-0.273642736	0.312684556	-0.875139917	0.38149778	0.727587986	0.138114481
chrVII.270166	66.42340198	-0.586092886	0.283722054	-2.065729038	0.038854072	0.309104304	0.509894947
chrVII.270804	83.76064382	0.504655428	0.271517292	1.858649313	0.063076862	0.376047122	0.424757731
chrVII.271337	1117.526584	0.331878425	0.252495926	1.314391208	0.188714588	0.568117276	0.245562004
chrVII.271748	1513.727114	0.749171791	0.24526926	3.054487106	0.002254457	0.099878652	1.000527326
chrVII.27539	17.82905345	-0.097483726	0.345504906	-0.282148601	0.777829568	0.923893427	0.034378123
chrVII.277084	85.85248608	0.19593965	0.27317957	0.717255868	0.473216233	0.787527924	0.103734038
chrVII.278384	47.15085922	0.134425888	0.30017207	0.447829434	0.654276299	0.870527847	0.060217332
chrVII.278743	28.83875862	-0.249329391	0.325735628	-0.765434818	0.444012667	0.769668075	0.113696527
chrVII.280554	11.16866873	-0.56736632	0.356453809	-1.59169661	0.11145289	0.473772894	0.32442979
chrVII.283989	18.10475963	-0.693880299	0.347544306	-1.996523283	0.045876994	0.325913622	0.486897487
chrVII.284254	13.54919608	-0.711377236	0.3547986	-2.005017032	0.044961226	0.325572327	0.487352516
chrVII.285938	12.72360719	-0.446083819	0.35519276	-1.255892205	0.209155055	0.589435832	0.229563467
chrVII.287123	51.21372874	-0.175332604	0.297140945	-0.590065445	0.555146774	0.822157782	0.085044828
chrVII.288231	65.69033541	0.494324588	0.282571146	1.749380978	0.080225187	0.409521592	0.387723195
chrVII.289397	19.10286899	0.056417637	0.342719576	0.164617493	0.869245062	0.959886669	0.01778004
chrVII.291710	41.76102938	0.097420316	0.304608954	0.319820919	0.749104089	0.915349626	0.038412991
chrVII.293080	32.14597308	0.666819172	0.323360602	2.062153421	0.039193132	0.30999879	0.508640001
chrVII.295699	54.80142231	0.406413032	0.300054878	1.354462341	0.17558892	0.559678885	0.252061077
chrVII.299772	195.2337261	0.168626721	0.238664907	0.706541751	0.479851298	0.790584074	0.102051939
chrVII.304117	21.03567679	-0.436810383	0.340855179	-1.281513119	0.200013495	0.578787591	0.237480788
chrVII.306323	29.24091847	-0.273676327	0.326180356	-0.83903375	0.401450371	0.742760092	0.129151438
chrVII.307133	8.209518171	-0.078110626	0.355573095	-0.2196753	0.826124042	0.940663287	0.026565806
chrVII.310586	81.86138468	0.219651196	0.271686675	0.808472466	0.41881865	0.755156822	0.12196285
chrVII.311928	73.96377946	-0.068634111	0.27756494	-0.247272264	0.804697523	0.934527448	0.029407938
chrVII.313038	27.20204145	-0.288883539	0.331946943	-0.870270218	0.384152751	0.729482357	0.136985208
chrVII.314399	187.5602877	0.26852772	0.240754187	1.115360542	0.264695951	0.640389152	0.193556033
chrVII.316565	96.2566009	0.632326892	0.266077214	2.376478932	0.017478759	0.227506549	0.643006098
chrVII.31699	17.34613071	-0.121001342	0.346156427	-0.349556827	0.726671316	0.902214358	0.044690266
chrVII.318969	8.021957487	-0.162022365	0.355047134	-0.456340438	0.648145189	0.869173318	0.060893614
